Pseudomonas,Microcystis,Candidatus_Planktophila,Paenibacillus,Candidatus_Nanopelagicus,Limnohabitans,Streptomyces,Polynucleobacter,Synechococcus,Candidatus_Fonsibacter,Flavobacterium,Acidovorax,Candidatus_Methylopumilus,Halorubrum,Marinobacter,Hydrogenophaga,Acinetobacter,Salmonella,Variovorax,Bacillus,Cyanobium,Burkholderia,Rhodoferax,Mycolicibacterium,Dolichospermum,Comamonas,Anabaena,Cupriavidus,Starkeya,Bradyrhizobium,Escherichia,Sphingomonas,Mycobacterium,Diaphorobacter,Aeromonas,Psychroflexus,Shewanella
0.05596146,7.60955E-05,0.001248796,0.027725049,0.000972362,0.018655572,0.042217921,0.002599837,0.001711319,0.000315174,0.005418968,0.016254829,0.000507349,0.000636158,0.001564108,0.018194019,0.003282206,0.003237656,0.008190366,0.004439135,0.000570578,0.008471781,0.005855064,0.008047722,6.47504E-05,0.007077711,0.000121061,0.005523288,0.0050663,0.004779766,0.003596135,0.006141322,0.006673852,0.004917845,0.002795472,0.000256373,0.001691949
0.072711448,0.000167043,0.001086967,0.032623655,0.001183528,0.01848576,0.035711692,0.002386671,0.003086097,0.000913026,0.006947706,0.016404078,0.000478498,0.000584975,0.002216179,0.017460223,0.004231906,0.003399492,0.008200638,0.007972813,0.002107978,0.007687223,0.006203232,0.006706086,0.000102166,0.006908047,0.000189675,0.005810734,0.004645096,0.004942109,0.004595953,0.005257659,0.005582478,0.006538181,0.002772918,0.000339259,0.002774211
0.052486031,0.00029144,0.000436383,0.040409758,7.90031E-05,0.03129859,0.035375024,0.001068097,0.027794461,3.76353E-05,0.007337643,0.014716654,0.000618339,0.00076888,0.002269316,0.015954887,0.004007073,0.002577864,0.008041517,0.007460502,0.018650634,0.008025032,0.006109052,0.006476074,0.000211193,0.006011387,0.000312591,0.004657138,0.004940802,0.008762498,0.004035377,0.006765338,0.005666137,0.004484202,0.00357069,0.000229233,0.00196108
0.06211675,7.06783E-05,0.00051822,0.034753031,0.000134104,0.041458637,0.032335068,0.001785551,0.058917105,1.08127E-05,0.000894292,0.026679747,0.00088071,0.000547625,0.002590308,0.030941677,0.002247201,0.001733729,0.011740777,0.003517038,0.032578618,0.008788243,0.01088433,0.006519943,6.48764E-05,0.011107573,0.000129489,0.005465702,0.00512787,0.0050535,0.002498795,0.006208484,0.006078204,0.009040628,0.00266336,3.96906E-05,0.001761552
0.037016274,0.000107128,0.002945578,0.037270013,0.001204244,0.007716103,0.053999074,0.00150066,0.002825386,3.77415E-05,0.002572228,0.01050636,0.0005278,0.001107858,0.001460305,0.011829635,0.005152004,0.005502709,0.007914391,0.024306101,0.00064567,0.008728155,0.004488625,0.010988871,7.75152E-05,0.005565999,0.000179998,0.005655998,0.001689948,0.004305433,0.006133573,0.005011489,0.009817723,0.003396154,0.00227407,0.000288287,0.002014815
0.051380249,0.000109717,0.000264058,0.025174244,9.42035E-05,0.042284574,0.03150859,0.000907968,0.013460064,3.66258E-05,0.00379373,0.020640801,0.000402244,0.000508923,0.001527728,0.016508643,0.003465857,0.002835541,0.008279352,0.007641839,0.016741512,0.007499654,0.007104767,0.005598151,8.66864E-05,0.006494123,0.000265497,0.00436055,0.003585011,0.003937034,0.004537122,0.003472894,0.004776709,0.007397773,0.003594287,0.000164416,0.001532526
0.050346773,4.15065E-05,0.000350709,0.012591043,8.72056E-05,0.046610453,0.021703924,0.001593913,0.001362273,1.81329E-05,0.000886206,0.033980314,0.00059608,0.000349766,0.002103102,0.035471195,0.00207847,0.002001746,0.012227442,0.004144258,0.000319789,0.006026306,0.011916667,0.004341728,1.19488E-05,0.011481792,0.000120432,0.005022393,0.00332985,0.003713156,0.002326356,0.004029172,0.003984311,0.0134087,0.002051638,7.12738E-05,0.001524945
0.030183994,9.80775E-05,0.001134897,0.064141425,0.000477969,0.007855118,0.035731424,0.001307806,0.002749036,5.44521E-05,0.002874181,0.010042756,0.000614258,0.00053465,0.000892569,0.0110869,0.005334398,0.00757203,0.005079333,0.041152755,0.000612029,0.005738172,0.004289299,0.006559093,4.45807E-05,0.005228997,0.000273853,0.004678107,0.002349721,0.004240261,0.005135059,0.005438526,0.005809501,0.00373427,0.002394938,0.000730805,0.002243046
0.03526898,0.000121015,0.000117267,0.017386778,3.23997E-05,0.004668092,0.011829266,0.000352165,0.006076873,2.11565E-05,0.012811895,0.003582703,0.000177956,0.00017445,0.001226473,0.004856324,0.002310774,0.001872048,0.002509645,0.004292594,0.008164114,0.003120161,0.001433927,0.002116376,0.000261736,0.001414584,0.000638806,0.002139104,0.005313668,0.003111094,0.002461408,0.004932488,0.001945915,0.001231188,0.001774487,0.000239854,0.001405034
0.040974581,8.0714E-05,0.000261312,0.026168268,5.75087E-05,0.045828408,0.014505093,0.001058475,0.001395568,3.00435E-05,0.005423758,0.015775442,0.000312991,0.000224766,0.001271694,0.012495875,0.001789945,0.00123044,0.006480326,0.003315777,0.000415005,0.00413749,0.006188411,0.002807839,5.97508E-05,0.005843358,0.000179701,0.003875394,0.004743069,0.003664753,0.00207861,0.004545208,0.002705825,0.004613479,0.002317501,0.000180373,0.0014042
0.038655479,0.00011796,0.001719859,0.055986092,0.000561253,0.02323195,0.050324242,0.000926465,0.002255924,4.80654E-05,0.004501354,0.009248283,0.000294269,0.000804728,0.000988174,0.008245836,0.002478201,0.003346526,0.006116267,0.008144038,0.000397326,0.00708597,0.003881752,0.010187342,7.05239E-05,0.003907988,0.000203176,0.004408792,0.005443562,0.005469378,0.004025738,0.00691155,0.00856928,0.002858946,0.001984114,0.000171062,0.001597282
0.065964209,7.74923E-05,0.000724705,0.034283509,0.000172633,0.000417945,0.025753424,0.001337103,0.001901208,6.78659E-05,0.004933193,0.002165933,0.000357459,0.000400457,0.00423464,0.001443955,0.003791666,0.005577357,0.002172832,0.005593883,0.000374466,0.004186989,0.000883861,0.005807909,9.06483E-05,0.002163847,0.000132363,0.003037921,0.004141103,0.0039574,0.004750452,0.003214726,0.005555698,0.001255439,0.001917252,0.003596732,0.00260281
0.068419061,4.14364E-05,0.000107565,0.021603922,2.65998E-05,0.000487805,0.01019398,0.001302967,0.001190633,4.45096E-06,0.001070563,0.002162321,0.000284862,0.000179098,0.014665716,0.001434058,0.002643767,0.005796216,0.001728988,0.001915928,0.000123461,0.003167073,0.000983133,0.001811225,2.04532E-05,0.001973791,4.88546E-05,0.002930112,0.004984868,0.004155293,0.002625751,0.003403716,0.001860927,0.001407671,0.001800097,0.000632461,0.002613776
0.08660537,0.000101947,0.000965836,0.034265428,0.000238198,0.000576651,0.04423929,0.001990375,0.00295452,2.31917E-05,0.002053911,0.002647231,0.000718217,0.000722323,0.005664562,0.001668108,0.006483275,0.007113557,0.002754251,0.008943282,0.000416,0.006466123,0.001076238,0.009104899,0.000101463,0.002281962,0.000122481,0.004139952,0.001642984,0.004650893,0.006409835,0.003742312,0.008679718,0.000822821,0.003235961,0.000623517,0.004745834
0.054842367,0.000154018,0.000271275,0.027049686,8.22381E-05,0.009478934,0.016898745,0.000674067,0.047187884,2.28175E-05,0.006474628,0.006690443,0.000220252,0.000294568,0.002112521,0.007543882,0.001885614,0.002553185,0.004219022,0.004032837,0.034050067,0.004131237,0.00270546,0.003162761,0.000194266,0.003030768,0.000200604,0.006435331,0.007572721,0.004723542,0.003419299,0.006104318,0.00310128,0.002427054,0.002397265,0.00015386,0.002514997
0.051377987,7.62703E-05,0.000264774,0.021841688,7.25325E-05,0.030967554,0.009078285,0.001189816,0.039623574,1.62643E-05,0.004205271,0.014396294,0.000514799,0.000113244,0.001539852,0.016065552,0.001601272,0.001189513,0.00614496,0.002224264,0.024688944,0.003375793,0.005873418,0.001915344,5.30356E-05,0.005674812,0.000125265,0.004644002,0.004367206,0.002582684,0.00143176,0.003363166,0.001742498,0.004624404,0.001480351,0.000121628,0.001513384
0.049277953,0.000173987,0.00270901,0.04780756,0.000915365,0.024541167,0.030762061,0.002171596,0.003716467,7.23144E-05,0.004822198,0.016267964,0.001201841,0.000347975,0.001516131,0.020874763,0.004168587,0.003238079,0.008258369,0.011041547,0.000933907,0.006601318,0.007047566,0.007212282,0.000115579,0.007127915,0.000264226,0.006317314,0.005896098,0.003861096,0.003032879,0.003899725,0.00695022,0.0056294,0.002354236,0.000176151,0.002377414
